#,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,y
677,1.005391043,-1.904176604,0.579709049,0.487150609,-0.408929915,-0.691676978,-0.459949701,-0.795155365,0.632726798,1.685364908,-1.353071732,-0.841549889,0.995161374,-0.836755284,0.725603018,-1.197860225
678,0.461631207,-0.931292913,-0.708957134,0.806373838,0.385451633,-0.365921014,0.01459341,-0.430646935,1.107651837,0.626095723,0.620746275,-0.419094034,-0.782639335,-0.461048301,-0.671607236,0.576127814
679,1.305244548,0.122664419,-0.160531065,0.786422387,-0.947290903,3.935001938,0.743621895,3.979190338,-0.950356664,-1.010052456,0.690704382,3.059899563,-1.301944279,4.026562875,-0.86579578,0.591247031
680,-1.295768307,-0.931292913,0.039387798,1.105645616,-0.303650432,-0.999492759,-0.188715746,-1.004807272,1.740885222,-0.000514218,0.915569724,-0.974321729,0.962412414,-1.011563393,-0.728442908,0.918830049
681,-0.092638628,-0.363777427,-0.25778889,1.000900494,-0.069164313,-0.39566395,-0.227795767,-0.402058039,1.820039395,-1.159245299,1.315330333,-0.736632281,-0.731176683,-0.390603242,1.402894769,-0.97611172
682,-1.174744056,-1.255587477,2.016963576,-1.228674248,-0.009346425,-0.572705235,-0.630692173,-0.397293223,0.711880971,0.770315471,-1.108218359,-0.415380137,-0.763925643,-0.307112802,1.436048911,-0.950913026
683,0.878421741,1.500916314,-0.784602109,1.295184408,-0.825262413,4.920767813,-0.262223404,5.103686931,-1.900206741,-1.392980753,1.670117874,3.578916756,1.11680037,5.278919482,-0.837377944,0.616445724
684,-0.423279005,-0.850219272,-0.417183659,0.277660365,-0.387395475,-0.54579496,-0.793990832,-0.571209009,-0.950356664,0.631068817,1.230381204,-0.616859083,-1.320657971,-0.596720267,1.1092438,-0.37134307
685,-0.648872454,0.20373806,-0.122708577,0.766470935,-0.612310733,-0.95228175,-0.206860041,-0.928570215,1.028497664,0.834965703,-1.02326923,-1.026316296,-0.75924722,-0.928072953,-0.709497684,0.656763634
686,-0.879349339,0.20373806,0.079911892,0.96099759,0.820925855,-1.056145971,-0.3422444,-1.059602657,0.632726798,-0.970267698,1.125444044,-0.848977684,1.64546216,-1.03504508,-0.733179213,0.908750572
687,-0.521266183,-1.579882041,0.158258473,1.200415012,1.517206067,0.422502842,-0.321773912,0.60570056,1.820039395,-0.025379692,-1.238140557,0.265191603,1.659497429,0.410383171,1.033462905,-1.454886901
688,-0.093169437,-0.363777427,0.26902433,0.626810772,0.648650339,-0.626053676,-0.626970266,-0.611709946,1.503422702,0.631068817,-1.133203397,-0.589933325,-0.782639335,-0.690647013,1.005045069,-1.449847162
689,-0.051713323,0.20373806,-0.573876821,-0.05153859,-0.255796122,0.539114035,-0.405982053,0.441314406,-1.504435876,-1.109514351,0.810632564,-0.809053285,-0.791996181,-0.721955928,1.246596673,-0.396541764
690,-1.046978542,-1.579882041,-0.811618172,0.74153162,-0.583598147,-0.674208905,0.519377014,-0.545002521,-0.871202491,0.710638334,-0.703460743,-0.069059184,-0.796674604,-0.58106581,0.171455223,0.258624273
691,1.210973026,0.446958982,-0.922384028,0.631798635,-0.95446905,-0.811120832,0.234185909,-0.940482255,-0.871202491,0.645988102,-1.113215367,-1.071811542,-0.745211952,-1.016781546,-0.647925706,0.450134346
692,1.980963281,0.365885341,-0.989924184,-1.348382959,-0.483104095,-0.387165968,-0.715365552,-0.599797906,0.632726798,0.297871468,-0.053849753,-0.581577055,-0.852815679,-0.62281103,0.829801749,-1.278496045
693,0.25254589,-0.68807199,-0.911577603,-0.979281101,1.246829215,1.092899175,0.558922273,2.011321301,-0.07966076,-1.263680289,-0.828385933,0.756354563,-0.941705714,2.142809811,1.019253987,-1.454886901
694,0.937659927,-1.336661118,-0.40907884,-1.148868441,-0.861153145,-0.360255693,0.023898177,-0.640298843,-0.792048318,1.262651853,-1.183173473,-0.511941475,0.850130264,-0.594111191,0.791911302,-1.162582054
695,-0.240893336,0.446958982,-0.330732259,-0.929402471,-0.552492845,0.682635504,-0.64278837,0.653348721,-1.10866501,-1.169191488,0.665719343,1.361719876,0.789310766,0.611282044,-0.723706602,0.974267175
696,-0.099114487,1.419842673,-0.363151534,-1.398261589,-0.449606078,-0.673736795,-0.132421906,-0.649828475,-0.317123279,-1.298491952,-1.143197413,-0.787698373,-1.358085354,-0.654119945,-0.936840369,0.812995536
697,0.361149231,-1.904176604,-0.425288477,0.616835046,-0.538136552,0.272371832,0.853418145,-0.213847804,-0.237969106,0.715611428,0.166018582,-0.264967283,-0.717141414,-0.213186056,1.445521523,-0.880356684
698,-0.313454805,0.852327187,0.914708224,0.601871457,-0.332363019,-0.29604872,-1.15408531,-0.321056166,1.028497664,-1.268653384,-1.223149534,-0.165620522,-0.810709872,-0.254931276,-0.718970296,0.752518671
699,-0.788952716,0.446958982,-0.068676452,-1.173807756,-0.827655128,-0.830949456,-0.489724955,-0.761801652,0.157801759,-1.184110773,-1.657889197,-1.056027477,-0.052805359,-0.941118334,1.35553171,-1.772390442
700,-0.570472095,0.609106264,-0.071378058,0.926082549,-0.274937846,0.404562659,-0.338057254,0.998797886,-0.317123279,1.307409706,-2.117613897,0.788851167,0.896914493,1.159188059,0.834538055,-1.207939702
701,-0.629922605,-0.282703786,0.50676568,-1.014196141,-1.246380341,-0.64824285,-0.159870969,-0.47353028,0.078647586,-0.080083734,0.650728321,0.019145885,-0.670357185,-0.455830149,0.815592831,-1.172661531
702,1.641086844,0.122664419,1.090312631,-1.118941263,-0.59795444,-0.312100463,0.37701408,-0.695094227,1.820039395,-1.467577174,1.215390181,-0.717134319,-0.679714031,-0.68542886,-0.704761378,0.631564941
703,0.638708795,0.446958982,-0.584683246,-1.318455782,-0.121804054,1.311014038,-0.43761826,0.677172801,-1.187819183,-1.069729593,-0.598523583,0.865914543,-0.791996181,0.80957184,-1.050511712,1.185936203
704,-1.169329813,-0.201630145,-0.060571633,0.756495209,-0.009346425,0.100995868,0.133694426,0.465138486,-0.871202491,0.238194331,-1.408038816,0.309758374,1.093408256,0.553882366,0.915055256,-0.658608179
705,0.691736526,-1.174513836,-0.706255528,0.79141025,-0.408929915,2.672107438,-0.759097956,2.452066788,-0.633739972,-1.373088374,-1.338080709,2.059932629,0.812702881,2.672452293,0.820329137,-1.21801918
706,-1.198099613,0.122664419,0.155556867,0.761483072,0.1796781,-0.80073441,-0.08357188,-0.676034963,-1.029510837,-1.208976246,-1.258128588,-0.469231652,-0.848137256,-0.654119945,-0.832641638,0.828114752
707,-0.03844312,1.581989955,-0.795408534,-0.490470531,-0.449606078,-0.886658447,0.671509952,-0.978600784,1.424268529,1.352167559,-1.647895181,-0.97246478,1.622070046,-0.948945563,0.995572458,-1.470006117
708,-0.363032283,-0.201630145,0.196080961,0.60685932,-0.313221294,0.886587064,-0.099855222,0.717673738,0.395264279,0.695719049,0.660722336,0.851987427,0.836094995,0.728690476,-0.510572834,1.135538815
709,-0.888744642,1.906284519,-0.287506558,0.646762224,-0.404144484,-0.956058631,0.488671283,-0.947629479,0.711880971,-0.915563655,-1.248134572,-0.740346179,-0.679714031,-0.959381868,-0.775805967,0.712200761
710,1.210282976,0.933400828,-0.190248733,1.135572794,-0.186407373,1.112255689,0.184405406,0.712908922,0.316110106,0.859831177,0.775653511,0.454600381,-0.090232743,0.770435696,1.085562271,-1.505284288
711,-1.351821644,-1.012366554,-0.317224227,1.165499971,-0.69366306,-0.661934043,0.531007972,-0.337733022,-0.396277452,0.307817658,0.640734305,-0.666996701,-0.735855106,-0.296676497,1.185024695,-1.364171603
712,-1.207017189,-1.012366554,-0.028152358,-1.203734934,-0.791764395,-0.232313858,-0.862846107,0.164955073,-0.871202491,0.626095723,0.820626579,0.147275353,-0.83878041,0.259056748,1.379213239,-0.960992504
713,-0.602426744,1.906284519,-0.228071221,0.806373838,0.825711286,-0.737471658,0.264891639,-0.652210883,0.474418452,0.680799765,1.205396166,-0.803482438,1.374113631,-0.68542886,0.654558429,-1.243217873
714,1.860151354,-2.066323886,-0.654925009,-0.67502146,-0.090698752,-0.19265661,1.291207426,-0.585503458,-1.029510837,-1.278599573,0.880590671,-0.312319478,-0.122981703,-0.500184445,-0.894213616,0.893631355
715,-0.548815124,1.906284519,-0.911577603,-0.864560253,0.603188744,0.395120457,0.821316699,0.589023704,1.820039395,1.610768486,-1.153191428,1.457352739,-0.740533529,0.660854493,1.023990293,-1.439767685
716,-0.499556131,-1.579882041,2.42490612,0.282648228,-0.351504743,-0.251670371,-0.115673326,0.179249522,-0.158814933,-1.373088374,0.765659496,0.549304771,-0.782639335,0.125993858,-0.813696415,0.636604679
717,-0.527688961,-0.850219272,-0.471215784,-1.198747071,-0.145731209,-1.128378815,0.059256291,-1.107250817,-0.396277452,0.412252648,0.63074029,-0.908400046,-0.717141414,-1.11853552,-0.861059474,0.687002067
718,2.198116882,-1.174513836,-0.525247909,-1.438164493,-0.167265649,-0.835198447,0.392832184,-0.685564595,-1.900206741,-1.169191488,0.565779191,-1.207368805,-0.712462991,-1.128971825,-0.880004698,1.568956348
719,1.029118165,-0.850219272,0.666160449,0.596883594,-0.538136552,0.536281375,-0.020299466,0.067276344,-1.425281703,-0.487877505,0.910572717,0.493596306,-0.83878041,0.144257392,1.142397942,-1.354092126
720,-0.929032979,0.528032623,-0.490127028,-0.380737546,-0.117018623,-0.335705968,0.115084893,0.36269494,0.553572625,-1.323357426,0.71568942,1.990297048,1.00451822,0.345156265,0.820329137,-1.172661531
721,0.622943794,1.906284519,-1.211455897,-1.138892715,-0.50703125,0.416837521,-0.390163949,0.236427315,-0.475431625,0.755396187,-1.388050786,0.145418404,-0.796674604,0.371247027,-0.875268392,0.878512139
722,-0.418607893,0.041590778,0.125839198,-1.223686386,0.122252927,-0.199738261,-0.3701587,-0.19478854,0.632726798,0.760369281,-0.088828806,0.090638414,-0.913635177,-0.140131921,-1.363107905,1.271611762
723,0.087039919,-0.850219272,-0.241579252,0.956009727,-0.090698752,-0.211541013,0.128111566,-0.36393951,-1.900206741,-1.069729593,0.325922826,-0.225971358,-0.707784568,-0.369730632,-0.709497684,1.190975942
724,-0.70349261,-0.282703786,-0.654925009,0.65673795,-0.361075605,-0.380084317,-0.158010015,-0.359174694,-1.741898395,-1.13935292,0.660722336,-0.451590639,-0.703106145,-0.377557861,-0.880004698,1.175856725
725,-0.264514297,1.09554811,0.552692986,-0.10141722,-0.286901424,-0.656740832,-0.995439035,-0.535472889,0.791035144,-1.084648877,0.720686427,-0.289107618,-1.358085354,-0.434957539,-0.799487497,0.616445724
726,-0.404488397,0.446958982,-0.773795684,0.811361701,-0.298865001,-0.005701013,0.744087134,0.024392999,0.791035144,0.606203344,-1.617913136,-0.205544921,1.378792054,-0.033159794,-0.704761378,0.752518671
727,-0.431134965,0.609106264,-0.233474433,0.527053513,-0.559670991,0.038205226,0.700354729,0.203073602,-0.158814933,-0.408307989,0.910572717,-0.088557146,-0.684392454,0.112948477,-0.453737163,-0.45197889
728,-0.526361941,0.528032623,-0.971012941,-2.306052647,-0.167265649,-0.657212942,-0.269667218,-0.492589544,0.157801759,0.690745955,-1.083233321,-0.325318119,-0.684392454,-0.66455625,0.929264174,-0.865237467
729,1.090054937,0.933400828,-0.892666359,-1.098989812,0.052864178,1.546596975,0.263961163,0.913031197,-0.871202491,-0.020406597,-1.458008892,1.359862927,0.981126106,1.073088543,-0.600562647,0.566048337
730,-0.804558475,1.257695392,-0.022749146,-0.699960775,-1.05017767,0.689245045,-0.095202839,1.306128522,0.791035144,-1.373088374,0.730680442,0.977331472,-0.703106145,1.370523237,-0.861059474,0.702121283
731,-0.335642584,1.906284519,0.42031428,-1.193759208,-0.516602112,-0.617083584,-0.849354195,-0.282937637,-1.741898395,1.267624948,0.585767222,-0.604788916,-0.72649826,-0.286240192,-1.268381786,1.216174635
732,0.891054974,-1.417734759,-0.187547127,-1.423200904,-0.176836511,0.728902293,-0.117534279,0.16971989,-1.504435876,0.740476902,-0.623508621,0.623582723,-0.72649826,0.238184138,-0.084305299,0.238465318
733,-1.396940334,0.365885341,0.198782567,0.796398112,-0.631452457,0.020265042,0.755718092,0.212603234,0.553572625,0.710638334,-1.458008892,0.067426554,-0.749890375,0.076421409,-0.112723134,0.27374349
734,0.154134065,-1.093440195,1.754907769,0.701628716,1.242043784,0.697270917,-0.661863142,0.84870618,-0.396277452,0.680799765,-1.298104649,1.301369039,0.541354351,1.02612517,-0.837377944,0.636604679
735,-0.189935756,0.609106264,1.117328693,-0.829645212,0.036115169,-0.19596138,0.266752593,-0.273408005,-1.583590049,-1.392980753,-1.333083702,-0.445091318,-0.880886216,-0.341030793,1.45973044,-0.829959296
736,0.599375914,-0.68807199,-0.276700133,0.786422387,0.622330468,-0.172827986,-0.666980764,-0.375851551,-0.396277452,-0.020406597,0.790644534,-0.373598789,-0.9183136,-0.299285573,-0.799487497,0.828114752
737,0.737173701,-0.60699835,0.250113086,-0.719912227,-0.547707414,0.698215137,-0.619526453,0.231662498,1.582576875,0.645988102,1.225384196,-0.050489695,0.981126106,0.415601324,1.398158463,-0.981151459
738,-0.865495247,0.365885341,-0.079482877,-0.415652586,0.296921159,-0.288494959,-0.905648034,-0.361557102,-0.633739972,0.775288566,-0.973299154,-0.018921566,1.378792054,-0.265367581,0.242499812,-0.013521619
739,1.287303234,0.771253546,0.585112261,0.751507346,-0.377824613,-0.299825601,-0.067753777,-0.585503458,-0.554585798,-0.905617466,0.625743283,-0.516583847,1.734352196,-0.547147818,1.009781375,-1.202899963
740,-0.435593753,0.122664419,0.352774124,-1.802278489,-0.798942542,-0.227592757,0.615681351,-0.118551483,-1.900206741,0.849884987,-1.113215367,-0.218543563,2.319155061,-0.161004531,-0.074832687,0.253584535
741,0.679156374,1.581989955,1.690069219,0.69165299,0.093540341,1.643851654,-0.400399193,1.746874009,-1.821052568,0.596257154,0.340913849,1.170454148,-0.791996181,1.894947566,-0.870532086,0.631564941
742,-0.388192588,-0.201630145,-0.36585314,0.018291491,-0.633845172,0.425807613,-0.486468286,0.310281964,-0.633739972,2.118024153,0.5058151,0.250336012,-0.113624857,0.405165019,1.45973044,-0.809800341
743,0.74625052,-0.363777427,-0.276700133,-2.266149744,-0.590776293,1.651877526,-0.705595546,1.606311935,-0.554585798,0.611176438,1.080470975,1.453638842,0.910949762,1.730575761,0.791911302,-1.212979441
744,-0.898776916,1.338769032,-0.438796509,1.130584931,0.356739047,-0.624165235,0.131833473,-0.535472889,0.553572625,-0.890698181,0.960542793,-0.268681181,-0.581467149,-0.429739386,-0.662134624,0.183028192
745,0.668646373,-0.201630145,0.947127499,1.09566989,-0.045237158,-0.676097345,2.442672328,-0.795155365,0.949343491,0.785234755,0.021105361,-0.893544456,-0.525326074,-0.857627894,0.886637421,-1.354092126
746,-0.445679107,-0.363777427,0.104226348,-0.854584527,-0.564456423,0.084944125,-0.246405301,0.141130993,-0.317123279,-1.576985259,0.775653511,0.215982459,-0.852815679,0.18078446,-0.676343542,1.130499077
747,0.610204399,1.257695392,-0.671134647,0.626810772,-0.047629873,2.110296426,-0.097063792,1.456220229,-1.583590049,0.665880481,-1.153191428,1.547414757,0.419715355,1.440968296,-0.126932052,0.23342558
748,0.22574008,0.771253546,0.071807073,0.87620392,3.189714205,-0.319654225,-0.773520345,-0.466383056,1.345114356,-1.24378791,0.38088991,-0.602931967,-0.857494102,-0.437566615,1.042935517,-1.328893432
749,-0.629710281,0.365885341,7.457998571,0.442259842,-0.794157111,1.046632386,-0.408308244,1.086946983,-1.425281703,1.759961329,1.095461998,0.717358638,-0.745211952,1.013079788,0.545623392,-0.084077962
750,0.869663407,-0.201630145,-0.041660389,-1.168819893,-0.449606078,-0.249309821,-1.066620501,-0.309144126,-1.900206741,0.68577286,-0.048852745,-0.53608181,-0.773282489,-0.257540353,0.986099846,-1.323853693
751,0.152063914,-1.660955681,1.746802951,0.931070412,0.794605984,0.012239171,-0.655815043,0.22928009,-0.237969106,-0.060191355,0.685707374,2.079430591,0.415036932,0.306020121,-0.856323168,0.873472401
752,0.438010246,-0.850219272,-0.379361171,-0.939378197,1.773226626,-0.341843399,-0.490190193,-0.466383056,-1.821052568,0.690745955,-0.928326085,-0.416308611,-1.348728508,-0.442784768,0.574041228,-0.159674043
753,-1.552095546,-0.931292913,0.082613498,0.801385975,-0.423286208,-0.969749824,0.250004012,-0.602180314,0.870189317,-1.397953847,-2.252533103,-0.701350254,-1.315979548,-0.768919301,-0.747388131,0.646684157
754,-0.383468396,-1.174513836,0.09612153,0.65673795,-0.272545131,0.165674951,0.916225321,-0.001813489,0.870189317,-0.766370812,-0.518571461,-0.178619163,0.990482952,0.013803579,1.388685851,-0.97611172
755,1.329502479,-0.850219272,-0.184845521,-0.94436606,0.060042324,-0.653908171,-0.803295599,-0.799920181,1.265960183,0.218301952,0.615749267,-0.791412271,1.00451822,-0.732392233,-0.747388131,0.555968859
756,-0.600940481,1.906284519,-1.138512528,-1.368334411,1.349715982,0.147262658,-0.100320461,0.238809723,-0.554585798,0.601230249,-1.288110633,1.047895526,-0.703106145,0.308629197,0.394061602,-0.890436161
757,-0.42625153,-1.012366554,-0.263192102,0.128024476,0.402200642,-0.207764133,0.237442577,-0.04946165,0.553572625,-1.298491952,1.140435067,-0.306748631,-0.707784568,-0.059250557,1.35553171,-1.590959847
758,-0.134997116,-0.120556504,-0.514441484,0.621822909,-0.456784225,0.019792932,-0.338987731,-0.09710981,-0.871202491,0.740476902,-1.203161504,0.008004192,0.513283814,-0.043596099,0.01042082,0.933949265
759,-1.053613644,0.771253546,-0.309119409,0.761483072,-0.468747802,-1.028763585,0.360730738,-1.085809145,1.820039395,1.382006127,-0.953311123,-1.133090852,-0.661000339,-1.126362749,1.028726599,-0.65356844
760,0.469964895,0.365885341,0.123137592,-0.201174479,-0.856367714,-0.024113306,-0.515778302,-0.089962586,1.265960183,1.20794781,0.990524838,-0.335531338,1.009196643,-0.103604853,1.033462905,-1.490165072
761,-0.361333697,1.014474469,0.774224699,-0.066502179,0.265815858,0.449885228,-0.085432834,0.955914541,-0.554585798,-0.48290441,-0.063843768,0.49638173,-0.160409087,1.143533602,-0.917895145,0.833154491
762,-0.055853626,-0.363777427,-0.203756765,-1.158844167,-0.284508708,0.255847979,0.15509539,0.331723636,1.028497664,0.710638334,0.84061461,0.172344162,-0.745211952,0.337329036,0.93400048,-1.389370297
763,1.029861297,-0.931292913,-1.014238641,-0.141320124,-0.195978235,-0.44901239,0.700354729,-0.633151618,0.316110106,-1.542173596,0.740674458,-0.611288236,-0.675035608,-0.594111191,0.791911302,-1.233138396
764,1.22758732,0.528032623,-1.06556916,0.701628716,0.665399347,-0.051023582,-0.269667218,-0.342497838,-0.237969106,0.864804271,0.260961727,-0.078343928,1.584642662,-0.281022039,-0.913158839,0.833154491
765,-0.395199255,0.041590778,0.260919511,0.601871457,-0.2677597,-0.464119913,-0.516708779,-0.404440447,-0.871202491,-0.020406597,-1.323089687,-0.602003492,2.132018144,-0.442784768,1.687073126,-1.01642963
766,-0.398967993,1.257695392,0.158258473,-1.413225178,-0.258188838,-0.400385051,-0.194763845,-0.166199643,1.582576875,1.193028526,1.120447036,-0.326246594,1.191655137,-0.161004531,-0.709497684,0.641644418
767,-0.151239845,0.528032623,-0.130813396,-1.393273726,0.119860212,-0.602920281,-0.516708779,-0.683182187,0.553572625,-0.840967234,-1.418032831,-0.657711957,2.103947606,-0.651510869,-0.420583021,0.707161022
768,-0.894636613,-1.417734759,0.169064898,1.265257231,-0.550100129,-0.325791656,-0.122651901,-0.223377436,0.553572625,0.198409573,-1.303101656,-0.01149377,-0.834101987,-0.202749751,0.218818282,0.263664012
769,-0.511764718,0.933400828,0.31225003,0.811361701,-0.552492845,-0.088792389,-0.672098386,-0.20670058,0.711880971,-1.104541256,0.705695404,-0.134980866,-1.390834314,-0.067077785,0.886637421,-0.799720864
770,3.275763521,0.122664419,1.295634706,0.716592305,-0.021310003,-0.127505417,-0.313399622,-0.511648809,-0.712894145,1.138324484,0.850608625,-0.489658089,0.167080518,-0.583674886,0.763493466,-1.207939702
771,-0.44981941,0.690179905,-0.092990908,0.147975928,-0.41132263,-0.994771659,-0.627435504,-1.03101376,-0.871202491,0.660907386,0.695701389,-0.951109869,-0.553396612,-1.006345241,0.645085817,-0.305826466
772,-0.743834027,-0.363777427,-0.438796509,0.591895731,0.225139694,0.015543942,-0.138470005,0.124454137,-0.950356664,1.342221369,-1.14819442,-0.208330344,1.140192485,0.105121248,0.626140594,-1.102105189
773,-0.648872454,1.906284519,0.017774948,0.626810772,-0.557278276,-0.858331842,0.412372194,-0.892834094,-0.633739972,-1.094595067,0.790644534,-0.866618698,0.990482952,-0.870673275,-0.742651825,0.792836581
774,0.61938738,-0.201630145,-1.176335016,1.250293642,0.050471462,1.821365049,-0.01052946,1.167948856,-1.10866501,0.670853576,-0.843376956,0.990330113,-0.773282489,1.227024042,1.000308763,-1.202899963
775,-0.555981034,-0.68807199,-0.833231022,1.125597068,-0.088306037,-0.147806151,0.282570696,-0.297232085,-0.712894145,-1.407900037,-1.438020862,-0.197188651,-0.791996181,-0.262758505,1.68233682,-1.102105189
776,0.084916687,0.284811701,-0.725166772,0.951021864,-1.066926679,0.571689632,-0.757702241,0.367459757,0.078647586,-1.402926942,0.800638549,0.221553305,1.369435208,0.410383171,-0.53899067,0.147750021
777,0.184337047,-0.850219272,-0.265893708,-1.338407234,0.239495987,-0.004756792,0.545430361,-0.23052466,-1.029510837,-1.343249805,-1.193167489,-0.060702914,1.285223596,-0.239276819,1.137661636,-1.172661531
778,-0.822393628,-0.282703786,-0.382062777,0.666713676,-0.880294869,-0.301714041,1.263758364,-0.161434827,1.345114356,1.163189957,0.825623587,-0.007779873,-0.941705714,-0.179268065,-0.747388131,0.626525202
779,-0.309420663,-1.660955681,0.001565311,0.69165299,-0.660165043,0.123657153,-0.42366111,0.438931998,1.820039395,-1.378061468,-1.328086694,-0.214829665,-0.721819837,0.533009756,-0.718970296,0.606366247
780,-0.709703065,0.933400828,2.611316952,1.155524245,-0.365861036,0.493791466,0.380270749,0.998797886,0.553572625,0.178517194,-1.542958022,2.227058022,-0.773282489,1.125270068,-0.723706602,0.732359716
781,-0.850473377,-0.769145631,1.749504557,0.836301016,0.423735081,-0.684123217,0.226276857,-0.818979445,0.474418452,-1.263680289,0.640734305,-0.783056001,0.999839797,-0.808055445,1.421839993,-0.940833549
782,-0.39875567,-0.68807199,0.828256824,-1.268577152,0.569690727,-0.39471973,-0.361319172,-0.294849677,0.711880971,0.944373788,0.73567745,-0.330888966,-0.661000339,-0.260149429,0.986099846,-1.283535783
783,-1.295768307,-0.931292913,1.330755587,-1.153856304,0.86638745,-0.290855509,0.161608727,-0.094727402,-0.554585798,0.854858082,0.725683435,-0.105269685,-0.880886216,-0.054032404,-0.785278579,1.306889933
784,0.825765576,-0.120556504,-0.943996878,-0.275992423,-0.380217329,-0.116174775,0.195105888,0.069658752,-1.979360914,-1.248761004,-1.502981961,-0.391239802,0.517962237,-0.16883176,-1.01735757,0.984346653
785,-0.394243801,0.609106264,0.401403036,-1.453128082,-0.71998293,0.099579538,-0.201277181,0.214985642,0.236955933,-1.174164583,1.150429082,0.324613964,-0.745211952,0.33471996,1.327113874,-1.575840631
786,0.332167108,0.20373806,-0.576578428,0.766470935,-0.535743836,-0.282357527,0.112758701,-0.197170948,-0.317123279,0.307817658,0.645731313,-0.365242519,-0.87152937,-0.187095294,-0.908422534,0.823075013
787,-0.400029609,-0.444851068,-0.765690865,0.11804875,-0.877902154,-0.046302481,0.185801121,-0.128081115,0.395264279,0.650961196,0.695701389,-0.086700197,-0.717141414,-0.093168548,1.412367381,-1.45992664
788,1.278014092,1.257695392,-0.49553024,-1.428188767,-0.748695516,-0.254503032,-0.768867961,-0.487824728,0.632726798,-0.995133171,0.770656503,-0.600146544,0.508605391,-0.450611996,-0.780542273,0.561008598
789,-1.014917732,-0.120556504,2.708574777,-0.670033597,-0.2677597,2.314247987,-0.018438512,5.775525997,0.474418452,-2.243379958,-1.143197413,4.161070209,-0.698427722,5.920752243,-0.709497684,0.631564941
790,-0.851163428,0.20373806,0.071807073,0.561968553,-0.131374916,1.065516789,-0.312934384,1.365688723,-0.871202491,-1.23384172,0.52580313,-0.429307253,-1.339371662,0.407774095,-0.86579578,1.568956348
791,-0.323752483,1.906284519,0.058299042,0.801385975,1.232472922,-0.577898446,-0.917278993,-0.604562722,0.553572625,-1.253734099,0.870596656,-0.364314045,1.074694564,-0.586283962,-0.752124437,0.747478932
792,-0.632948211,0.690179905,-0.638715371,-0.844608801,0.076791333,-0.64918707,-0.471580659,-0.578356234,-0.554585798,0.859831177,0.620746275,-0.602931967,1.27586675,-0.552365971,-0.226394477,-0.537654449
793,0.092348,0.609106264,-0.314522621,0.377417624,3.129896317,0.827101192,-0.990321413,1.487191533,-1.029510837,0.670853576,0.575773206,0.693218304,-0.890243062,1.318341711,-0.875268392,0.863392923
794,-0.508792192,-0.931292913,-0.592788065,0.591895731,0.005009868,0.901222477,-0.775381298,1.846935147,0.078647586,-0.368523231,1.035497907,0.457385804,-0.773282489,1.939301863,-0.718970296,0.591247031
795,-0.707845236,-0.68807199,0.495959255,0.731555894,-0.21990539,-0.620388354,-0.553462608,-0.35202747,1.820039395,-0.995133171,0.720686427,-0.212044242,1.795171694,-0.361903403,-0.700025072,0.676922589
796,-0.472962644,-0.201630145,0.206887386,0.327538994,3.936241443,0.492847246,0.115084893,0.858235812,0.395264279,0.775288566,0.670716351,0.985687741,0.798667612,1.052215932,0.98136354,-1.283535783
797,-0.715223469,1.663063596,0.814748793,0.636786498,1.218116629,-0.847945419,-0.174758596,-0.807067405,-0.871202491,1.272598042,1.120447036,-0.391239802,-0.735855106,-0.787182835,0.531414475,-0.562853143
798,-0.57010053,0.446958982,-0.230772827,0.636786498,5.553717124,-0.89940542,-0.034256616,-0.790390549,0.395264279,1.257678758,0.705695404,-0.263110334,0.789310766,-0.695865165,-0.785278579,0.676922589
799,0.568270558,-1.823102963,3.80272531,0.711604442,0.308884737,-0.428239546,-0.631157411,-0.585503458,-0.792048318,-0.085056829,0.795641541,-0.474802499,-1.25516005,-0.552365971,1.151870554,-0.8954759
800,-0.412238196,1.500916314,-0.757586047,-1.173807756,-0.650594181,-0.035916059,0.387714562,0.376989389,-0.396277452,1.222867095,0.700698397,0.19091365,-0.670357185,0.290365663,-0.927367757,0.823075013
801,-0.516170425,-0.68807199,0.144750442,0.65673795,-0.466355087,-1.229410375,-0.19615956,-1.252577708,1.345114356,0.531606922,0.640734305,-1.293716925,-0.717141414,-1.269861944,-0.624244177,0.561008598
802,-0.261807175,-0.201630145,0.63644278,0.636786498,0.136609221,-0.702063401,0.314672142,-0.785625733,1.820039395,1.337248274,-1.23314355,-0.898186828,-1.395512737,-0.789791911,1.279750814,-1.384330558
803,0.455155348,-0.60699835,-0.179442308,0.821337427,0.043293316,0.623621742,-0.620922168,0.598553336,-1.029510837,-0.099976113,0.640734305,0.457385804,-1.138199477,0.702599713,0.862955891,-1.202899963
804,-0.371419052,-0.931292913,0.493257649,0.711604442,0.373488056,0.118936052,-0.21290814,-0.09710981,1.820039395,1.377033032,0.745671465,-0.407952342,0.658314924,0.034676189,-0.709497684,0.923869788
805,0.166714218,-1.4988084,-0.395570809,0.596883594,0.332811892,-0.489141748,-0.329217726,-0.471147872,-0.07966076,-1.154272204,0.755665481,-0.153550354,-0.72649826,-0.382776013,0.839274361,-1.152502576
806,-0.426782338,0.122664419,-0.160531065,-1.258601426,0.215568832,2.592320832,0.873423393,2.687925183,-0.554585798,-1.402926942,1.05048893,-0.329960491,-0.820066718,-0.200140675,-0.6431894,1.185936203
